,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
2034197,1,0,51.2,1,0,0,35,1002,1,1,28.16,2003,squad-fpp,26,1,0.0,0,0.0,0,0,388.9,2,1500,0.2
2831556,0,3,0.0,0,0,0,49,0,0,0,0.0,1839,squad,28,0,5498.0,0,0.0,0,0,2258.0,7,0,0.7407
2702,1,0,294.3,3,0,0,33,0,1,1,26.65,1897,squad-fpp,29,0,0.0,0,0.0,0,0,313.0,1,0,0.2857
2481998,1,2,227.8,1,0,1,16,0,2,1,133.9,1892,squad-fpp,30,0,3766.0,0,0.0,0,0,2853.0,4,0,0.7931
1221085,0,0,100.0,1,0,0,38,0,1,1,2.403,1371,duo,49,0,0.0,0,0.0,0,0,104.4,1,0,0.2292
2587298,0,0,0.0,0,0,0,70,0,0,0,0.0,1381,solo-fpp,99,0,0.0,0,0.0,0,0,175.7,3,0,0.4082
2971919,0,2,225.9,1,0,2,26,1333,1,1,56.8,1869,duo-fpp,48,0,0.0,0,0.0,0,0,1599.0,9,1554,0.8298
2573628,0,2,217.5,1,0,0,41,0,1,1,0.7291,1416,squad,30,0,0.0,0,0.0,0,0,107.9,3,0,0.1379
4063718,0,0,300.0,3,0,1,11,1031,3,3,13.53,1361,squad-fpp,28,1,0.0,0,0.0,0,0,215.3,2,1502,0.2963
1388804,0,8,456.1,3,2,2,5,0,4,2,316.0,1961,duo,47,0,4196.0,0,36.22,0,0,2975.0,5,0,0.913
1679517,1,0,74.66,1,0,0,47,0,0,0,0.0,1373,squad-fpp,30,0,0.0,0,165.0,0,0,2179.0,6,0,0.8621
285334,0,4,229.6,2,1,2,14,0,2,1,126.7,1366,squad-fpp,24,0,666.3,0,0.0,0,0,3496.0,3,0,0.913
1309083,0,0,0.0,0,0,0,84,0,0,0,0.0,2077,squad-fpp,27,0,0.0,0,0.0,0,0,91.95,2,0,0.0385
334275,1,0,129.3,1,0,0,22,1459,1,1,5.009,1460,duo-fpp,49,0,0.0,0,0.0,0,0,1849.0,3,1546,0.9167
1849061,0,2,206.6,2,0,1,59,995,0,0,0.0,1779,squad-fpp,27,1,4881.0,0,0.0,0,0,768.8,7,1490,0.6538
4336082,0,4,382.7,2,1,10,3,1414,5,2,208.1,1830,duo-fpp,48,1,0.0,0,0.0,0,0,1442.0,6,1492,0.6383
3429635,0,1,293.7,0,0,1,17,992,2,1,1.751,1839,solo-fpp,95,0,0.0,0,0.0,0,0,148.7,4,1490,0.3085
2909828,0,0,100.0,1,0,0,34,0,1,1,3.816,1121,duo-fpp,48,0,0.0,0,0.0,0,0,210.5,2,0,0.4255
1328946,0,1,26.46,0,0,0,64,1049,0,0,0.0,1333,squad-fpp,28,0,0.0,0,0.0,0,0,555.9,3,1498,0.3704
1251705,0,0,0.0,0,0,0,90,0,0,0,0.0,1917,duo-fpp,46,0,0.0,0,0.0,0,0,11.25,0,0,0.0222
3707708,1,2,59.02,0,0,1,28,0,1,1,107.5,1366,duo,48,0,511.0,0,0.0,0,0,2392.0,3,0,0.8085
3305746,0,0,226.3,2,0,0,44,0,1,1,25.37,1358,squad-fpp,27,1,0.0,0,0.0,0,0,129.5,2,0,0.1538
903990,0,0,0.0,0,0,0,87,0,0,0,0.0,1464,squad-fpp,29,0,0.0,0,0.0,0,0,155.6,0,0,0.1071
3486715,0,0,100.0,1,0,0,76,0,0,0,0.0,1337,squad-fpp,26,0,0.0,0,0.0,0,0,63.13,2,0,0.12
382916,0,5,772.1,2,2,3,2,1006,5,2,229.7,1818,duo,48,0,8036.0,0,0.0,0,0,2059.0,4,1491,0.9149
316711,0,0,83.47,0,0,0,73,0,0,0,0.0,1972,solo,96,0,0.0,0,0.0,0,0,398.7,1,0,0.3158
1191064,0,1,157.9,3,0,1,24,0,1,1,4.121,1244,squad-fpp,27,2,0.0,0,0.0,0,0,1968.0,5,0,0.6538
1783666,0,0,375.0,0,0,1,9,0,4,2,29.73,1367,solo-fpp,94,0,0.0,0,0.0,0,0,213.1,1,0,0.3978
2807137,0,0,183.8,1,1,0,31,1181,1,1,6.775,1265,squad-fpp,33,0,0.0,0,0.0,0,0,142.0,3,1485,0.2188
997323,0,0,32.34,0,0,0,82,0,0,0,0.0,1406,squad-fpp,29,0,0.0,0,0.0,0,0,56.2,1,0,0.1429
196644,0,0,81.91,0,0,0,65,1056,0,0,0.0,1370,squad-fpp,30,0,0.0,0,0.0,0,0,622.6,3,1499,0.3793
918111,0,3,200.0,2,0,0,24,0,1,1,23.45,1910,squad,27,0,5427.0,0,0.0,0,0,1995.0,8,0,0.6154
3017053,1,0,116.2,0,0,1,64,0,0,0,0.0,1424,solo-fpp,96,0,0.0,0,0.0,0,0,151.2,5,0,0.4211
783804,0,0,0.0,0,0,0,76,0,0,0,0.0,1808,duo-fpp,46,0,0.0,0,0.0,0,0,116.1,4,0,0.1333
3136753,1,2,0.0,0,0,1,50,1098,0,0,0.0,1382,duo-fpp,47,0,0.0,0,0.0,0,0,1313.0,4,1471,0.587
3979872,0,0,40.31,0,0,0,56,1540,0,0,0.0,1306,squad-fpp,30,0,0.0,0,0.0,0,0,2200.0,4,1639,0.5862
551148,0,1,256.8,0,1,3,12,0,2,1,38.68,1316,squad-fpp,29,0,0.0,0,0.0,0,0,1684.0,4,0,0.9286
3095418,0,0,100.0,0,0,0,32,0,1,1,5.517,1380,solo-fpp,96,0,0.0,0,0.0,0,0,662.5,5,0,0.6737
3971245,0,1,180.6,0,0,0,43,0,1,1,1.243,1835,solo,99,0,0.0,0,0.0,0,0,675.0,3,0,0.3061
2281926,1,2,191.4,0,0,5,25,0,1,1,16.31,1390,squad-fpp,28,1,1875.0,0,0.0,0,0,2043.0,3,0,0.8889
1618382,1,0,104.3,0,1,3,26,1136,1,1,11.87,1472,squad-fpp,29,0,0.0,0,0.0,0,0,1400.0,6,1557,0.7143
14993,0,3,86.67,0,0,6,24,0,1,1,109.5,1933,duo-fpp,45,0,5537.0,0,16.71,0,0,4831.0,5,0,0.8182
3037986,0,0,152.2,1,0,0,38,1135,1,1,2.15,1290,duo-fpp,50,0,0.0,0,0.0,0,0,62.95,1,1489,0.1224
2408073,0,2,152.9,0,0,0,18,1188,2,1,20.29,1377,duo,47,0,0.0095,0,2.263,0,0,2635.0,2,1434,0.6957
2248174,0,1,55.86,0,0,7,85,0,0,0,0.0,1908,squad-fpp,29,0,0.0,0,0.0,0,0,313.0,2,0,0.2143
342472,1,9,318.5,2,1,4,4,1413,4,1,78.36,1289,duo-fpp,49,0,0.0,0,0.0,0,0,3214.0,6,1576,1.0
2921493,0,1,169.3,1,0,0,66,0,0,0,0.0,1340,duo-fpp,46,0,0.0,0,0.0,0,0,220.3,2,0,0.2444
1366733,0,9,273.0,0,0,4,9,1113,3,1,126.8,1898,solo,92,0,0.0,0,30.2,0,0,2758.0,8,1520,0.8791
3868187,0,3,138.5,0,0,1,29,1526,1,1,23.54,1453,solo-fpp,98,0,0.0,0,0.0,0,0,1423.0,4,1612,0.9691
3932180,0,0,112.1,1,0,0,33,1080,1,1,15.92,1435,duo-fpp,50,0,0.0,0,49.49,0,0,1317.0,3,1508,0.6531
3349098,0,0,100.0,1,0,0,43,1272,1,1,4.225,1287,squad,27,0,0.0,0,0.0,0,0,70.05,2,1445,0.0385
556444,0,0,9.412,0,0,0,39,0,1,1,15.01,1864,duo,49,0,0.0,0,0.0,0,0,145.3,2,0,0.1458
2285533,1,1,163.4,0,0,5,73,1038,0,0,0.0,1928,squad-fpp,26,0,0.0,0,0.0,0,0,146.5,3,1502,0.08
3078610,0,0,0.0,0,0,0,79,0,0,0,0.0,1949,squad-fpp,25,0,0.0,0,0.0,0,0,0.0,0,0,0.0
2374186,0,0,0.0,0,0,0,53,1079,0,0,0.0,1384,solo-fpp,99,0,0.0,0,0.0,0,0,654.3,4,1503,0.6122
2059073,0,3,234.1,1,0,2,67,0,0,0,0.0,1995,duo-fpp,49,0,0.0,0,0.0,0,0,1104.0,2,0,0.4167
2553672,0,1,48.51,0,0,1,51,0,0,0,0.0,1778,squad-fpp,28,1,3344.0,0,0.0,0,0,1442.0,2,0,0.7407
1110692,0,0,128.1,1,0,0,41,1235,1,1,5.147,1251,squad-fpp,31,0,0.0,0,0.0,0,0,296.1,2,1516,0.1667
3155640,0,0,296.0,2,0,0,12,0,3,2,8.96,1360,squad,27,1,0.0,0,0.0,0,0,185.3,2,0,0.1923
2372582,0,0,0.0,0,0,0,69,1180,0,0,0.0,1480,solo,97,0,0.0,0,0.0,0,0,521.9,3,1524,0.3021
4119672,0,0,236.6,1,0,0,34,0,1,1,4.157,1299,squad-fpp,27,1,0.0,0,0.0,0,0,223.8,2,0,0.2692
3009290,0,0,0.0,0,0,0,96,0,0,0,0.0,1318,duo-fpp,49,0,0.0,0,0.0,0,0,0.0,1,0,0.0
4408777,3,2,435.2,1,0,2,12,1496,3,2,19.4,1347,duo-fpp,50,0,0.0,0,0.0,0,0,1989.0,3,1558,0.7959
304258,0,0,183.5,1,0,0,51,1052,0,0,0.0,1251,duo-fpp,49,0,298.0,0,0.0,0,0,459.1,2,1439,0.5417
69686,1,13,806.2,4,1,5,4,0,4,1,83.82,1888,duo-fpp,49,0,3932.0,0,0.0,0,0,1991.0,6,0,0.9792
3519506,0,0,234.5,1,0,0,17,1166,2,2,3.174,1843,duo,47,0,0.0,0,0.0,0,0,1156.0,4,1467,0.2826
2559423,0,3,179.9,1,0,2,17,1468,2,2,29.45,1340,duo-fpp,47,0,1157.0,0,55.32,0,0,1552.0,3,1581,0.6739
366259,0,2,30.3,0,0,10,50,0,0,0,0.0,1857,duo-fpp,48,0,1851.0,0,0.0,0,0,1426.0,5,0,0.6383
651155,0,1,75.0,0,1,0,26,0,1,1,6.244,1312,duo-fpp,50,0,0.0,0,222.1,0,0,3218.0,6,0,0.9796
231709,0,0,61.2,0,0,0,86,0,0,0,0.0,1376,duo-fpp,50,0,0.0,0,0.0,0,0,33.76,1,0,0.1633
1005227,0,0,279.2,1,0,0,19,1342,2,1,10.84,1413,duo,49,0,256.9,0,0.0,0,0,1125.0,5,1538,0.6667
998883,0,0,0.0,0,0,0,84,0,0,0,0.0,1428,solo,93,0,0.0,0,0.0,0,0,18.57,1,0,0.0978
2662342,4,3,657.7,4,1,3,5,0,4,1,218.0,1926,duo-fpp,49,0,3716.0,0,19.96,0,0,3405.0,5,0,0.8958
2102369,0,0,0.0,0,0,0,94,0,0,0,0.0,1892,solo,96,0,0.0,0,0.0,0,0,0.0,0,0,0.0
3494598,0,0,0.0,0,0,0,95,0,0,0,0.0,1461,squad,28,0,0.0,0,0.0,0,0,12.83,1,0,0.0
735424,2,1,287.1,1,0,1,22,1456,2,1,30.93,1234,squad-fpp,30,0,0.0,0,0.0,0,0,182.7,3,1498,0.3793
3352106,0,0,0.0,0,0,0,77,0,0,0,0.0,1400,squad,27,0,0.0,0,0.0,0,0,394.5,5,0,0.1923
2776863,0,0,0.0,0,0,0,98,0,0,0,0.0,1417,duo-fpp,50,0,0.0,0,0.0,0,0,6.785,0,0,0.0
2951721,0,1,34.05,0,0,0,59,0,0,0,0.0,1358,solo-fpp,93,0,0.0,0,0.0,0,0,769.8,10,0,0.5109
3697432,0,0,90.3,0,0,0,78,1659,0,0,0.0,1344,squad-fpp,27,0,0.0,0,0.0,0,0,90.67,1,1502,0.0769
2514218,0,0,68.76,0,0,0,60,1366,0,0,0.0,1842,solo-fpp,96,0,3309.0,0,0.0,0,0,1597.0,4,1718,0.5474
1711769,1,1,194.4,1,0,2,34,0,1,1,91.73,1712,duo-fpp,47,0,3023.0,0,0.0,0,0,795.9,5,0,0.587
2609861,1,10,616.6,3,4,6,2,0,6,2,45.83,1384,duo-fpp,48,0,781.7,0,0.0,0,0,2070.0,3,0,1.0
1495751,0,0,49.5,0,0,1,54,0,0,0,0.0,1373,squad-fpp,26,0,0.0,0,0.0,0,0,1955.0,9,0,0.56
2314478,0,0,124.2,1,0,0,90,0,0,0,0.0,1807,duo-fpp,48,0,0.0,0,0.0,0,0,110.3,1,0,0.0638
1745966,0,0,100.0,1,0,0,41,0,1,1,0.8084,1802,duo-fpp,49,0,0.0,0,0.0,0,0,8.253,1,0,0.0833
2183408,0,0,0.0,0,0,0,66,0,0,0,0.0,1874,squad-fpp,27,0,0.0,0,0.0,0,0,471.2,4,0,0.3462
1083372,0,0,0.0,0,0,0,88,0,0,0,0.0,1852,duo,49,0,0.0,0,0.0,0,0,641.2,4,0,0.1042
4162738,0,0,0.0,0,0,0,97,0,0,0,0.0,1402,squad-fpp,31,0,0.0,0,0.0,0,0,7.858,1,0,0.0
2568018,0,0,46.3,0,0,0,53,1188,0,0,0.0,1549,duo-fpp,47,0,0.0,0,0.0,0,0,113.7,2,1518,0.6304
35329,1,2,357.1,2,1,7,9,1389,2,1,36.64,1398,squad-fpp,27,1,0.0,0,0.0,0,0,1644.0,6,1495,1.0
3881161,0,0,0.0,0,0,0,68,0,0,0,0.0,1357,solo-fpp,94,0,0.0,0,15.15,0,0,196.9,4,0,0.3656
2924140,2,1,360.3,1,1,1,30,1199,1,1,13.65,1309,duo-fpp,49,0,1311.0,0,0.0,0,0,1714.0,6,1476,0.875
3078464,1,2,485.9,2,2,5,3,0,4,2,79.98,1372,duo-fpp,48,0,0.0,0,0.0,0,0,2138.0,9,0,0.8936
1410198,0,4,580.7,0,1,0,1,0,6,1,47.04,1497,solo,92,0,0.0,0,0.0,0,0,2060.0,4,0,0.8132
11713,5,3,529.6,2,0,3,6,1470,3,2,22.29,1127,squad-fpp,28,0,0.0,0,0.0,0,0,2502.0,5,1514,1.0
3791096,0,0,0.0,0,0,0,79,0,0,0,0.0,1360,duo-fpp,49,0,0.0,0,0.0,0,0,137.8,3,0,0.2292
326757,0,0,0.0,0,0,0,88,0,0,0,0.0,1850,solo-fpp,97,0,0.0,0,0.0,0,0,70.4,1,0,0.1042
2852579,0,5,39.7,0,0,0,30,0,1,1,258.0,1875,solo,94,0,3697.0,0,0.0,0,0,1977.0,8,0,0.7419
1661892,0,0,12.96,0,0,0,86,1000,0,0,0.0,1950,duo,48,0,0.0,0,0.0,0,0,136.8,2,1500,0.1064
3357379,0,0,297.6,3,0,0,5,1578,4,4,14.38,1247,squad,31,0,0.0,0,0.0,0,0,428.5,3,1533,0.2667
4052847,1,7,100.0,1,0,1,22,1581,1,1,7.449,1362,squad-fpp,29,0,0.0,0,0.0,0,0,3014.0,3,1591,1.0
1919403,0,0,55.86,0,0,0,75,1354,0,0,0.0,1906,duo-fpp,48,0,0.0,0,0.0,0,0,331.2,4,1511,0.234
3477239,0,0,0.0,0,0,0,37,0,0,0,0.0,2016,duo,49,0,0.0,0,0.0,0,0,1086.0,2,0,0.875
1854299,0,0,0.0,0,0,0,59,1139,0,0,0.0,1889,duo-fpp,41,0,0.0,0,0.0,0,0,405.2,4,1397,0.25
2784535,0,0,213.4,2,0,0,23,0,2,1,3.256,1834,squad-fpp,28,0,0.0,0,0.0,0,0,171.5,3,0,0.037
2657372,0,0,66.24,0,0,0,86,1001,0,0,0.0,1916,squad,30,0,805.2,0,0.0,0,0,664.7,3,1496,0.1379
687079,0,0,46.56,0,0,0,88,0,0,0,0.0,2030,solo-fpp,94,0,0.0,0,0.0,0,0,53.95,2,0,0.086
3260138,1,1,100.0,0,0,1,24,1212,1,1,134.0,1351,squad-fpp,28,0,0.0,0,10.98,0,0,2706.0,10,1521,1.0
2744952,0,0,55.8,0,0,0,87,0,0,0,0.0,1343,duo-fpp,45,0,0.0,0,0.0,0,0,0.0,0,0,0.0
4401606,0,0,100.0,1,0,0,39,0,1,1,4.94,1327,squad-fpp,28,0,0.0,0,0.0,0,0,41.17,1,0,0.037
2269026,0,0,0.0,0,0,0,86,0,0,0,0.0,1757,squad-fpp,30,0,0.0,0,0.0,0,0,212.8,3,0,0.1034
1385546,0,0,461.9,4,1,0,24,1354,2,1,47.68,1352,squad-fpp,31,0,0.0,0,0.0,0,0,279.2,1,1397,0.1333
1048605,0,0,67.08,0,0,0,93,1033,0,0,0.0,1357,duo-fpp,49,0,0.0,0,0.0,0,0,16.28,1,1448,0.0208
1719102,0,0,175.0,0,0,0,23,1269,2,1,6.705,1314,solo-fpp,96,0,0.0,0,0.0,0,0,755.6,2,1535,0.4947
2347398,0,0,129.4,1,0,0,72,0,0,0,0.0,1432,duo-fpp,47,0,0.0,0,0.0,0,0,363.1,2,0,0.2826
256824,0,0,0.0,0,0,0,45,0,0,0,0.0,1882,squad-fpp,27,0,0.0,0,0.0,0,0,520.0,4,0,0.9231
1396468,0,2,52.89,0,0,1,52,0,0,0,0.0,1388,squad,29,0,0.0,0,0.0,0,0,3131.0,2,0,0.7857
3302953,0,5,715.7,2,0,4,12,0,2,1,79.27,1871,duo-fpp,49,0,0.0,0,0.0,0,0,1519.0,4,0,0.7292
4250813,0,0,176.8,1,0,0,19,1260,2,2,37.15,1286,duo-fpp,48,0,0.0,0,0.0,0,0,236.2,2,1538,0.4043
141875,0,0,0.0,0,0,0,61,1019,0,0,0.0,1853,duo-fpp,48,0,0.0,0,0.0,0,0,462.0,2,1502,0.4043
175417,0,0,30.02,0,0,0,71,1088,0,0,0.0,1762,squad-fpp,28,0,0.0,0,0.0,0,0,513.0,3,1493,0.1111
1236796,0,0,0.0,0,0,0,48,0,0,0,0.0,1260,duo-fpp,46,0,0.0,0,0.0,0,0,4.037,0,0,0.6222
2647931,1,4,392.0,1,0,5,12,0,3,2,34.97,1839,squad-fpp,29,1,5589.0,0,71.4,0,1,2483.0,5,0,0.4643
2632745,0,0,0.0,0,0,0,88,0,0,0,0.0,1336,duo-fpp,47,0,0.0,0,0.0,0,0,0.0,0,0,0.0
1786478,0,0,100.0,1,0,1,85,0,0,0,0.0,1373,duo-fpp,50,0,0.0,0,0.0,0,0,463.2,4,0,0.2245
2250182,0,4,54.45,0,0,5,52,0,0,0,0.0,1309,squad-fpp,27,0,1294.0,0,0.0,0,0,1756.0,6,0,0.8077
1607557,0,0,0.0,0,0,0,77,1192,0,0,0.0,1915,squad-fpp,26,0,0.0,0,0.0,0,0,359.6,4,1482,0.16
2026876,0,1,98.13,0,0,5,54,1426,0,0,0.0,1450,duo,49,0,903.7,0,0.0,0,0,1450.0,3,1606,0.6667
506376,1,0,225.8,2,0,0,20,0,2,2,5.825,1437,squad,28,0,0.0,0,0.0,0,0,671.9,3,0,0.4815
2433324,0,0,0.0,0,0,0,57,1000,0,0,0.0,1388,squad,27,0,0.0,0,0.0,0,0,130.2,1,1500,0.5769
517476,1,0,33.91,0,0,0,92,0,0,0,0.0,1874,squad-fpp,28,0,0.0,0,0.0,0,0,149.1,1,0,0.0
2876713,0,0,0.0,0,0,0,44,0,0,0,0.0,1291,squad-fpp,28,0,0.0,0,129.7,0,0,2232.0,5,0,0.8889
142942,2,3,376.5,3,1,2,9,0,3,2,15.36,1318,squad-fpp,29,1,292.3,0,0.0,0,0,2899.0,5,0,0.7143
1493485,0,1,124.5,0,0,1,31,0,1,1,4.36,1832,solo-fpp,99,0,0.0,0,0.0,0,0,1665.0,4,0,0.6429
4309015,0,2,180.8,3,0,4,10,0,3,2,19.58,1344,duo-fpp,46,1,0.0,0,0.0,0,0,1610.0,6,0,0.8
584398,1,4,445.2,2,1,4,5,1177,4,2,112.7,2108,duo,48,0,2610.0,0,0.0,0,0,2878.0,7,1504,0.7234
3941759,0,2,351.4,2,0,1,22,1595,2,1,71.46,1298,squad,28,0,0.0,0,0.0,0,0,1061.0,6,1498,0.4815
3010383,0,0,0.0,0,0,0,88,0,0,0,0.0,1341,squad,26,0,0.0,0,0.0,0,0,0.0,0,0,0.0
13579,0,0,0.0,0,0,0,59,1207,0,0,0.0,1379,squad-fpp,29,0,0.0,0,0.0,0,0,1472.0,3,1527,0.5
555082,2,7,122.9,0,1,0,26,0,1,1,6.029,1397,squad-fpp,29,0,0.0,0,0.0,0,0,4463.0,4,0,0.9286
3324138,0,0,60.08,0,0,0,38,0,0,0,0.0,1828,solo-fpp,94,0,0.0,0,0.0,0,0,2918.0,4,0,0.914
1130647,0,0,55.65,0,0,0,68,1268,0,0,0.0,1228,squad,29,0,0.0,0,0.0,0,0,301.7,3,1522,0.25
3440904,0,0,0.0,0,0,0,80,0,0,0,0.0,1912,squad,26,0,0.0,0,0.0,0,0,35.57,1,0,0.08
3904239,0,0,154.2,1,0,0,28,0,1,1,45.52,1437,squad,28,0,0.0,0,0.0,0,0,1312.0,3,0,0.4444
4040997,0,0,19.35,0,0,0,56,0,0,0,0.0,1389,squad-fpp,27,0,0.0,0,0.0,0,0,1277.0,2,0,0.3846
1773473,0,0,148.5,2,0,1,35,1368,1,1,30.18,1374,duo-fpp,50,0,0.0,0,0.0,0,0,1363.0,3,1573,0.5918
298629,0,0,0.0,0,0,0,62,0,0,0,0.0,1303,squad-fpp,27,0,0.0,0,0.0,0,0,1397.0,2,0,0.3462
2282091,0,0,0.0,0,0,0,75,0,0,0,0.0,1380,duo,48,0,0.0,0,0.0,0,0,119.6,1,0,0.1915
3001876,0,0,56.37,0,0,0,94,0,0,0,0.0,1452,squad-fpp,28,0,0.0,0,0.0,0,0,43.93,1,0,0.0
3960884,1,4,155.1,0,0,6,44,0,0,0,0.0,1759,duo-fpp,50,0,417.7,0,0.0,0,0,5304.0,7,0,0.9388
147646,0,0,148.5,1,0,0,30,0,1,1,16.24,1367,squad-fpp,26,0,0.0,0,0.0,0,0,171.0,2,0,0.2
2636406,0,0,0.0,0,0,0,71,0,0,0,0.0,1349,squad-fpp,28,2,0.0,0,0.0,0,0,100.7,1,0,0.2593
323603,0,0,0.0,0,0,0,70,0,0,0,0.0,1884,squad,26,0,2134.0,0,0.0,0,0,584.0,1,0,0.2
2613760,0,0,21.94,0,0,0,54,0,0,0,0.0,1353,duo-fpp,48,0,0.0,0,0.0,0,0,2572.0,4,0,0.7234
4346401,0,0,173.2,1,0,0,89,1197,0,0,0.0,1846,duo-fpp,48,0,0.0,0,0.0,0,0,28.89,1,1518,0.0638
1924153,0,0,0.0,0,0,0,84,1108,0,0,0.0,1399,duo-fpp,50,0,0.0,0,0.0,0,0,46.72,1,1540,0.1429
2798967,1,3,324.3,1,0,6,26,0,1,1,24.75,1359,duo-fpp,48,1,0.0,0,0.0,0,0,2352.0,2,0,0.8085
3785505,0,0,195.8,0,0,0,45,1748,1,1,12.19,1457,squad,28,0,0.0,0,0.0,0,0,289.4,2,1668,0.1481
885562,1,0,51.3,0,0,0,43,1555,0,0,0.0,1879,squad,27,0,3751.0,0,0.0,0,0,1457.0,3,1518,0.8846
2988318,0,0,239.0,1,0,0,33,1128,1,1,26.31,1359,squad-fpp,30,1,0.0,0,0.0,0,0,796.1,5,1466,0.2759
2111473,0,0,0.0,0,0,0,72,0,0,0,0.0,1473,duo,49,0,0.0,0,0.0,0,0,117.1,2,0,0.3542
3310337,1,2,109.6,0,0,4,29,1240,1,1,18.17,1405,squad,28,0,0.0,0,0.0,0,0,1326.0,4,1486,0.5926
1578103,0,0,164.5,1,0,0,74,0,0,0,0.0,1824,squad-fpp,29,0,0.0,0,0.0,0,0,1904.0,3,0,0.4286
2526634,1,3,96.89,0,0,2,48,0,0,0,0.0,1325,squad-fpp,30,0,0.0,0,0.0,0,0,2942.0,4,0,0.8621
3365217,1,4,215.0,3,1,2,6,0,4,1,217.7,1464,squad,27,1,0.0,0,0.0,0,0,2574.0,8,0,0.9231
190604,0,6,366.2,2,0,18,5,0,4,3,210.4,1778,squad,27,2,4141.0,0,0.0,0,0,3612.0,3,0,0.7692
2141269,0,1,76.8,0,0,0,61,1207,0,0,0.0,1758,solo-fpp,96,0,0.0,0,0.0,0,0,1425.0,6,1538,0.5579
2797834,0,0,133.8,2,0,0,19,1270,2,2,4.964,1252,squad-fpp,30,0,0.0,0,0.0,0,0,14.42,2,1430,0.7586
824937,0,0,123.2,0,0,0,44,0,1,1,10.36,1393,solo-fpp,96,0,0.0,0,0.0,0,0,0.0,1,0,0.0526
3595887,0,0,0.0,0,0,0,76,0,0,0,0.0,1882,solo,99,0,0.0,0,0.0,0,0,46.46,1,0,0.3061
3796227,1,0,58.8,0,0,0,48,0,0,0,0.0,1442,solo-fpp,93,0,0.0,0,65.11,0,0,2011.0,6,0,0.7609
97811,0,0,10.8,0,0,0,76,957,0,0,0.0,1282,squad,28,0,0.0,0,0.0,0,0,108.3,1,1458,0.1111
1933584,0,0,187.1,1,1,0,39,1516,1,1,2.299,1363,squad,29,0,0.0,0,0.0,0,0,102.7,2,1643,0.1429
2367015,1,2,281.2,1,0,8,21,1159,1,1,88.66,1771,squad-fpp,30,1,6598.0,0,0.0,0,0,2296.0,6,1489,0.8966
3181664,1,0,147.2,2,1,3,18,1257,2,2,6.634,1376,squad-fpp,29,0,1453.0,0,0.0,0,0,916.5,5,1523,0.6786
2764208,0,1,90.0,0,0,1,24,0,1,1,21.42,1387,squad-fpp,29,1,244.9,0,0.0,0,0,2488.0,3,0,0.8214
559440,0,0,72.67,0,0,0,79,1121,0,0,0.0,1364,duo-fpp,49,0,0.0,0,0.0,0,0,207.6,3,1439,0.1875
4280781,0,0,200.0,2,1,1,21,995,2,1,18.74,1851,squad-fpp,29,0,0.0,0,0.0,0,0,394.7,4,1484,0.3571
4074072,0,0,0.0,0,0,0,70,0,0,0,0.0,1382,solo-fpp,98,0,0.0,0,0.0,0,0,264.6,3,0,0.3814
167096,1,0,166.7,1,0,0,35,0,1,1,26.37,1771,duo,49,0,0.0,0,0.0,0,0,155.2,2,0,0.1042
26753,0,1,100.0,1,0,1,61,0,0,0,0.0,1852,squad,28,0,3443.0,0,0.0,0,0,884.3,3,0,0.4444
2707324,1,2,498.9,3,1,2,8,0,3,2,47.28,1373,squad-fpp,27,0,663.0,0,0.0,0,0,1045.0,6,0,0.5769
3758813,0,2,60.0,1,1,2,32,0,1,1,204.7,2007,squad-fpp,30,0,5161.0,0,0.0,0,0,1595.0,3,0,0.4828
4227030,0,2,29.4,0,0,5,65,1008,0,0,0.0,1814,squad,27,0,0.0,0,0.0,0,0,2052.0,3,1506,0.2692
2648378,0,2,0.0,0,0,0,44,1485,0,0,0.0,1789,squad-fpp,28,0,1511.0,0,0.0,0,0,1044.0,9,1629,1.0
3341101,0,0,33.39,0,0,0,44,1097,0,0,0.0,1885,duo-fpp,46,1,0.0069,0,6.346,0,0,3212.0,4,1495,0.9111
3255310,2,1,319.4,1,0,1,13,0,2,1,188.6,1942,squad-fpp,30,0,1553.0,0,0.0,0,1,2186.0,6,0,0.931
2197675,0,1,23.97,0,0,1,60,0,0,0,0.0,1853,squad-fpp,29,0,0.0,0,0.0,0,0,1188.0,3,0,0.3929
2261988,1,0,29.2,0,0,0,87,0,0,0,0.0,1481,solo-fpp,96,0,0.0,0,0.0,0,0,34.8,1,0,0.0737
2781006,0,1,200.0,1,1,1,19,0,2,2,16.19,1293,duo-fpp,46,0,0.0,0,0.0,0,0,829.7,3,0,0.4222
3964555,0,0,0.0,0,0,0,84,0,0,0,0.0,1771,squad,29,0,0.0,0,0.0,0,0,0.0,0,0,0.0
3405133,0,1,36.54,0,0,0,54,988,0,0,0.0,1861,solo-fpp,91,0,3074.0,0,100.5,0,0,877.6,7,1496,0.5667
3206283,1,0,62.34,0,0,5,83,1000,0,0,0.0,1902,squad,28,1,231.6,0,0.0,0,0,515.0,1,1500,0.0741
2109398,0,5,334.4,2,0,1,22,0,1,1,31.11,1376,duo-fpp,49,0,0.0,0,0.0,0,0,2949.0,3,0,0.9583
